Customer_ID,Model_Code,Model_Name,Manufacturer,Release_Date,Activation_Date,Months_in_Use,Launch_Price,Network_Type,OS_Version,Storage_Capacity_GB,Battery_Health_Pct,Display_Size_Inch,RAM_GB,Processor,Camera_MP,Wireless_Charging,Biometric_Type,Remaining_Installment,Avg_Data_Usage_GB,Peak_Usage_Time,Wi_Fi_Ratio_Pct,Roaming_Count_1Yr,Tethering_Usage_GB,Top_App_Category,Connected_Devices_Count,Brand_Loyalty_Score,Avg_Replacement_Cycle_Months,Preferred_Channel,Subsidy_Type,Device_Insurance,Trade_in_Program,Bundling_Status,Repair_History_Count
CUST_0097,SM-S921,Galaxy S24,Samsung,2024-02-03,2024-09-17,19,1150000,5G,Android 14,512,90.2,6.1,12,Snapdragon Gen 3,200,No,Fingerprint,239583,17.59,00:00,21,2,11.08,Shopping,2,7,18,Direct Store,Selective Contract,No,Yes,Internet+TV,4
CUST_0098,A2894,iPhone 14,Apple,2022-11-24,2023-02-18,38,1000000,5G,iOS 17,1024,75.2,6.7,6,A17 Pro,48,Yes,Face ID,0,33.61,08:00,63,2,9.68,Game,2,5,48,Online Shop,Selective Contract,Yes,No,Single,1
CUST_0099,23127PN0CG,Xiaomi 14,Xiaomi,2023-08-08,2024-01-25,27,900000,5G,Android 14,1024,85.6,6.7,16,A17 Pro,50,No,Face ID,225000,46.82,19:00,35,3,6.28,Business,2,5,41,Agency,Selective Contract,Yes,No,Family,2
CUST_0100,G82U8,Pixel 8,Google,2025-03-07,2025-12-20,4,850000,5G,Android 14,256,98.2,6.8,8,A17 Pro,200,Yes,Face ID,708333,69.76,09:00,18,3,13.46,SNS,2,4,26,Agency,Device Subsidy,No,No,Single,3
CUST_0101,G82U8,Pixel 8,Google,2022-10-28,2023-07-14,33,850000,5G,Android 14,1024,80.5,6.8,16,A17 Pro,48,Yes,Fingerprint,70833,71.66,21:00,55,1,12.94,Game,3,6,48,Direct Store,Device Subsidy,Yes,Yes,Family,1
CUST_0102,A3106,iPhone 15 Pro,Apple,2023-09-21,2024-04-08,24,1550000,5G,iOS 17,1024,87.2,6.1,8,A17 Pro,48,No,Face ID,0,37.77,02:00,24,5,2.83,Video,2,8,43,Online Shop,Selective Contract,No,No,Single,3
CUST_0103,G82U8,Pixel 8,Google,2025-06-11,2025-11-11,5,850000,5G,Android 14,128,98.9,6.7,16,A17 Pro,48,Yes,Both,672916,7.15,07:00,76,1,11.04,Video,3,8,25,Direct Store,Device Subsidy,Yes,No,Family,0
CUST_0104,A3106,iPhone 15 Pro,Apple,2022-07-02,2023-02-06,38,1550000,5G,iOS 17,1024,75.0,6.8,6,A17 Pro,48,Yes,Face ID,0,24.55,10:00,35,3,2.28,Finance,3,9,48,Agency,Selective Contract,No,No,Internet+TV,0
CUST_0105,23127PN0CG,Xiaomi 14,Xiaomi,2023-04-03,2024-02-13,26,900000,5G,Android 14,256,86.3,6.8,8,A17 Pro,50,No,Fingerprint,250000,92.27,07:00,49,0,3.66,Finance,1,9,30,Direct Store,Device Subsidy,No,No,Single,3
CUST_0106,A2894,iPhone 14,Apple,2024-11-19,2025-07-27,9,1000000,5G,iOS 17,512,92.4,6.8,6,A17 Pro,108,Yes,Face ID,750000,84.99,04:00,34,3,19.28,Shopping,3,7,39,Direct Store,Selective Contract,No,No,Single,0
CUST_0107,SM-S921,Galaxy S24,Samsung,2024-03-07,2024-03-23,25,1150000,5G,Android 14,512,83.3,6.7,16,Snapdragon Gen 3,200,Yes,Both,351388,20.98,03:00,44,4,16.47,Video,0,8,35,Online Shop,Selective Contract,Yes,Yes,Family,0
CUST_0108,G82U8,Pixel 8,Google,2023-11-13,2023-12-27,28,850000,5G,Android 14,1024,85.4,6.1,8,A17 Pro,108,No,Fingerprint,0,78.69,19:00,27,1,16.27,Game,2,9,26,Agency,Device Subsidy,No,No,Family,4
CUST_0109,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-22,2025-08-20,8,900000,5G,Android 14,128,98.2,6.1,8,A17 Pro,50,No,Fingerprint,600000,71.64,21:00,60,3,2.84,Finance,2,7,30,Direct Store,Device Subsidy,Yes,No,Internet+TV,2
CUST_0110,23127PN0CG,Xiaomi 14,Xiaomi,2023-01-31,2023-07-17,33,900000,5G,Android 14,128,82.4,6.7,16,A17 Pro,108,Yes,Both,0,74.44,12:00,37,3,16.5,Business,2,6,44,Direct Store,Selective Contract,Yes,No,Family,0
CUST_0111,SM-S921,Galaxy S24,Samsung,2023-03-30,2023-04-07,36,1150000,5G,Android 14,128,81.0,6.1,12,Snapdragon Gen 3,50,Yes,Both,0,46.92,09:00,30,2,1.87,Video,2,2,29,Agency,Device Subsidy,Yes,No,Internet+TV,2
CUST_0112,A3106,iPhone 15 Pro,Apple,2025-04-23,2026-04-18,0,1550000,5G,iOS 17,128,97.0,6.8,6,A17 Pro,200,Yes,Fingerprint,1550000,12.4,22:00,53,0,19.76,Business,1,8,20,Online Shop,Selective Contract,Yes,Yes,Single,2
CUST_0113,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-19,2025-08-02,8,900000,5G,Android 14,256,96.0,6.8,8,A17 Pro,50,No,Face ID,600000,11.5,23:00,37,5,14.97,Business,3,4,20,Online Shop,Device Subsidy,Yes,No,Family,3
CUST_0114,23127PN0CG,Xiaomi 14,Xiaomi,2024-06-06,2024-10-25,18,900000,5G,Android 14,128,87.7,6.8,8,A17 Pro,108,Yes,Both,450000,79.0,19:00,75,1,14.96,Video,0,4,33,Direct Store,Device Subsidy,Yes,No,Internet+TV,4
CUST_0115,SM-A546,Galaxy A54,Samsung,2025-10-02,2026-04-04,0,590000,5G,Android 14,512,97.8,6.8,8,Snapdragon Gen 3,200,Yes,Fingerprint,590000,39.71,18:00,18,0,5.24,Game,0,7,34,Direct Store,Selective Contract,No,No,Single,4
CUST_0116,A3106,iPhone 15 Pro,Apple,2025-05-08,2025-10-13,6,1550000,5G,iOS 17,128,96.5,6.1,8,A17 Pro,200,Yes,Face ID,1162500,97.56,22:00,65,5,19.07,SNS,0,4,20,Direct Store,Device Subsidy,No,Yes,Family,1
CUST_0117,SM-S921,Galaxy S24,Samsung,2025-01-18,2026-01-12,3,1150000,5G,Android 14,128,96.2,6.8,12,Snapdragon Gen 3,50,No,Fingerprint,1054166,54.69,23:00,44,5,17.73,Game,2,7,26,Agency,Device Subsidy,No,Yes,Family,3
CUST_0118,23127PN0CG,Xiaomi 14,Xiaomi,2023-01-07,2023-10-24,30,900000,5G,Android 14,256,81.2,6.8,16,A17 Pro,48,Yes,Both,149999,78.47,16:00,10,0,17.17,Game,1,1,33,Direct Store,Selective Contract,Yes,Yes,Single,4
CUST_0119,G82U8,Pixel 8,Google,2024-01-06,2024-05-12,23,850000,5G,Android 14,1024,88.7,6.1,16,A17 Pro,108,Yes,Both,306944,30.77,21:00,16,1,4.46,Shopping,0,7,20,Direct Store,Selective Contract,No,No,Single,4
CUST_0120,G82U8,Pixel 8,Google,2023-10-02,2024-01-12,27,850000,5G,Android 14,512,84.2,6.1,12,A17 Pro,108,No,Fingerprint,212500,75.26,23:00,79,1,3.01,Business,0,4,35,Direct Store,Device Subsidy,No,Yes,Internet+TV,3
CUST_0121,23127PN0CG,Xiaomi 14,Xiaomi,2024-09-01,2025-05-30,11,900000,5G,Android 14,256,92.9,6.1,16,A17 Pro,108,Yes,Fingerprint,487500,97.39,07:00,76,3,14.02,Video,3,2,36,Online Shop,Device Subsidy,No,Yes,Internet+TV,4
CUST_0122,SM-S928,Galaxy S24 Ultra,Samsung,2025-02-01,2025-06-02,10,1690000,5G,Android 14,512,92.6,6.7,16,Snapdragon Gen 3,108,No,Face ID,1220555,92.97,08:00,39,0,18.87,SNS,0,3,21,Online Shop,Selective Contract,No,No,Family,0
CUST_0123,23127PN0CG,Xiaomi 14,Xiaomi,2023-04-15,2023-09-19,31,900000,5G,Android 14,1024,80.0,6.8,12,A17 Pro,48,Yes,Face ID,0,13.59,04:00,21,5,4.96,Video,3,9,19,Agency,Selective Contract,No,Yes,Single,3
CUST_0124,G82U8,Pixel 8,Google,2025-04-16,2025-12-08,4,850000,5G,Android 14,128,99.4,6.1,8,A17 Pro,50,Yes,Face ID,708333,16.54,11:00,90,5,1.68,Shopping,2,2,18,Online Shop,Device Subsidy,No,Yes,Single,2
CUST_0125,SM-S921,Galaxy S24,Samsung,2023-03-27,2023-04-21,36,1150000,5G,Android 14,256,80.9,6.7,12,Snapdragon Gen 3,48,No,Both,0,83.06,13:00,32,2,4.29,SNS,2,5,32,Online Shop,Device Subsidy,Yes,No,Family,3
CUST_0126,G82U8,Pixel 8,Google,2025-04-30,2025-09-20,7,850000,5G,Android 14,1024,93.6,6.8,8,A17 Pro,48,No,Both,602083,66.05,11:00,71,4,15.63,Video,2,7,26,Online Shop,Device Subsidy,No,Yes,Single,2
CUST_0127,SM-S928,Galaxy S24 Ultra,Samsung,2022-11-07,2023-05-09,35,1690000,5G,Android 14,256,81.8,6.1,12,Snapdragon Gen 3,48,Yes,Both,0,28.55,12:00,55,1,3.52,Shopping,2,6,47,Agency,Device Subsidy,No,Yes,Internet+TV,1
CUST_0128,G82U8,Pixel 8,Google,2024-11-01,2025-07-10,9,850000,5G,Android 14,128,92.1,6.1,16,A17 Pro,200,Yes,Face ID,531250,62.16,19:00,35,1,6.82,SNS,2,1,18,Online Shop,Device Subsidy,Yes,No,Single,2
CUST_0129,G82U8,Pixel 8,Google,2023-12-07,2024-05-09,23,850000,5G,Android 14,512,84.0,6.7,16,A17 Pro,200,No,Fingerprint,35416,74.57,22:00,81,5,17.79,Shopping,2,4,39,Agency,Device Subsidy,No,No,Internet+TV,2
CUST_0130,A3102,iPhone 15,Apple,2025-10-23,2026-04-05,0,1250000,5G,iOS 17,1024,102.1,6.7,6,A17 Pro,48,No,Fingerprint,1250000,22.3,10:00,19,1,6.94,Video,1,2,44,Agency,Selective Contract,No,Yes,Family,1
CUST_0131,A2894,iPhone 14,Apple,2025-06-10,2025-12-06,4,1000000,5G,iOS 17,512,99.3,6.7,8,A17 Pro,50,No,Face ID,833333,9.57,12:00,54,4,7.51,Business,1,3,32,Online Shop,Device Subsidy,No,Yes,Family,2
CUST_0132,SM-S921,Galaxy S24,Samsung,2023-11-26,2024-02-21,26,1150000,5G,Android 14,1024,82.4,6.1,12,Snapdragon Gen 3,200,Yes,Face ID,0,56.97,20:00,31,4,17.8,SNS,0,2,28,Online Shop,Device Subsidy,No,No,Internet+TV,2
CUST_0133,23127PN0CG,Xiaomi 14,Xiaomi,2025-04-13,2025-05-08,11,900000,5G,Android 14,1024,93.8,6.7,8,A17 Pro,200,Yes,Face ID,625000,19.59,21:00,90,4,9.61,Game,0,4,23,Agency,Selective Contract,Yes,No,Single,2
CUST_0134,G82U8,Pixel 8,Google,2023-01-29,2024-01-02,27,850000,5G,Android 14,512,81.3,6.7,12,A17 Pro,50,No,Fingerprint,212500,22.56,08:00,66,3,5.27,Video,0,3,42,Agency,Device Subsidy,Yes,No,Internet+TV,3
CUST_0135,A2894,iPhone 14,Apple,2025-06-24,2026-01-08,3,1000000,5G,iOS 17,1024,101.0,6.1,8,A17 Pro,108,Yes,Face ID,916666,59.41,22:00,14,4,11.42,Shopping,1,2,48,Direct Store,Device Subsidy,Yes,Yes,Single,1
CUST_0136,SM-S928,Galaxy S24 Ultra,Samsung,2025-05-19,2026-04-10,0,1690000,5G,Android 14,256,103.0,6.7,12,Snapdragon Gen 3,48,Yes,Face ID,1690000,84.24,17:00,60,4,6.52,Video,3,1,43,Agency,Selective Contract,Yes,No,Single,1
CUST_0137,SM-S921,Galaxy S24,Samsung,2022-08-31,2022-10-21,42,1150000,5G,Android 14,512,77.0,6.7,12,Snapdragon Gen 3,200,No,Fingerprint,0,88.4,05:00,45,3,2.88,Shopping,3,1,30,Direct Store,Device Subsidy,Yes,No,Family,2
CUST_0138,SM-S928,Galaxy S24 Ultra,Samsung,2024-02-14,2024-07-22,21,1690000,5G,Android 14,512,89.5,6.1,8,Snapdragon Gen 3,108,No,Face ID,211250,97.39,08:00,63,4,12.91,SNS,3,4,47,Direct Store,Selective Contract,No,Yes,Internet+TV,1
CUST_0139,SM-S928,Galaxy S24 Ultra,Samsung,2022-12-24,2023-07-18,33,1690000,5G,Android 14,256,81.9,6.1,8,Snapdragon Gen 3,50,Yes,Face ID,0,21.51,01:00,56,5,3.98,Video,3,9,30,Agency,Device Subsidy,Yes,Yes,Family,3
CUST_0140,G82U8,Pixel 8,Google,2023-02-28,2023-12-25,28,850000,5G,Android 14,512,82.3,6.8,8,A17 Pro,108,Yes,Face ID,188888,76.15,01:00,30,4,15.6,SNS,1,4,39,Online Shop,Selective Contract,No,Yes,Internet+TV,0
CUST_0141,G82U8,Pixel 8,Google,2024-11-06,2025-09-09,7,850000,5G,Android 14,128,94.1,6.8,16,A17 Pro,108,No,Face ID,684722,72.71,11:00,68,2,4.36,Video,3,10,21,Online Shop,Selective Contract,No,No,Internet+TV,0
CUST_0142,G82U8,Pixel 8,Google,2023-12-08,2024-04-27,24,850000,5G,Android 14,512,87.8,6.8,12,A17 Pro,50,Yes,Both,283333,67.33,07:00,17,4,8.08,Video,1,1,38,Direct Store,Selective Contract,No,No,Family,3
CUST_0143,SM-A546,Galaxy A54,Samsung,2022-08-12,2022-11-17,41,590000,5G,Android 14,512,76.8,6.8,12,Snapdragon Gen 3,108,No,Fingerprint,0,70.2,21:00,81,1,5.88,Business,1,5,41,Agency,Device Subsidy,No,Yes,Single,2
CUST_0144,A2894,iPhone 14,Apple,2024-02-06,2024-09-08,19,1000000,5G,iOS 17,512,87.8,6.1,8,A17 Pro,48,Yes,Face ID,472222,49.06,06:00,74,0,17.35,Business,2,7,19,Online Shop,Device Subsidy,Yes,No,Family,4
CUST_0145,G82U8,Pixel 8,Google,2024-01-18,2024-04-19,24,850000,5G,Android 14,128,85.5,6.1,8,A17 Pro,200,No,Fingerprint,0,34.77,05:00,83,1,9.79,Game,1,10,31,Agency,Selective Contract,No,No,Family,3
CUST_0146,SM-S921,Galaxy S24,Samsung,2022-10-29,2023-02-08,38,1150000,5G,Android 14,512,79.9,6.8,8,Snapdragon Gen 3,48,Yes,Both,0,76.9,23:00,41,1,13.87,Video,2,3,21,Direct Store,Selective Contract,Yes,Yes,Single,2
CUST_0147,23127PN0CG,Xiaomi 14,Xiaomi,2022-11-26,2023-09-27,31,900000,5G,Android 14,512,81.0,6.7,12,A17 Pro,50,Yes,Face ID,0,37.56,00:00,39,1,14.54,SNS,1,1,36,Agency,Device Subsidy,Yes,No,Internet+TV,0
CUST_0148,G82U8,Pixel 8,Google,2022-10-27,2023-09-11,31,850000,5G,Android 14,128,82.0,6.8,8,A17 Pro,48,Yes,Face ID,0,67.89,14:00,58,0,10.95,Business,1,4,40,Agency,Device Subsidy,No,No,Internet+TV,0
CUST_0149,23127PN0CG,Xiaomi 14,Xiaomi,2023-06-22,2023-08-14,32,900000,5G,Android 14,128,79.5,6.8,8,A17 Pro,108,Yes,Face ID,0,52.29,22:00,62,2,3.21,Shopping,3,4,40,Direct Store,Selective Contract,Yes,Yes,Single,0
CUST_0150,SM-A546,Galaxy A54,Samsung,2023-01-19,2023-04-05,36,590000,5G,Android 14,128,80.1,6.1,12,Snapdragon Gen 3,50,No,Face ID,0,73.74,08:00,69,0,2.0,SNS,0,5,29,Agency,Selective Contract,No,Yes,Single,0
CUST_0151,SM-S921,Galaxy S24,Samsung,2024-11-11,2025-04-28,12,1150000,5G,Android 14,512,95.2,6.1,12,Snapdragon Gen 3,108,Yes,Fingerprint,766666,88.46,12:00,61,3,5.44,Business,3,7,38,Online Shop,Device Subsidy,Yes,Yes,Single,0
CUST_0152,G82U8,Pixel 8,Google,2022-08-18,2023-07-31,33,850000,5G,Android 14,1024,78.3,6.8,8,A17 Pro,50,No,Face ID,70833,79.02,03:00,62,3,0.92,Video,2,1,40,Agency,Device Subsidy,No,Yes,Family,1
CUST_0153,G82U8,Pixel 8,Google,2023-08-30,2023-11-14,29,850000,5G,Android 14,128,79.7,6.7,12,A17 Pro,50,Yes,Face ID,0,53.03,10:00,40,2,19.4,Game,1,9,38,Direct Store,Selective Contract,Yes,Yes,Family,3
CUST_0154,G82U8,Pixel 8,Google,2023-01-10,2023-08-26,32,850000,5G,Android 14,512,78.5,6.1,8,A17 Pro,200,No,Fingerprint,94444,75.8,17:00,80,0,16.52,Shopping,2,9,35,Online Shop,Selective Contract,No,No,Single,1
CUST_0155,G82U8,Pixel 8,Google,2022-09-05,2023-07-19,33,850000,5G,Android 14,1024,81.5,6.1,8,A17 Pro,50,Yes,Face ID,70833,73.01,11:00,47,4,10.44,Finance,0,1,46,Online Shop,Selective Contract,Yes,No,Single,2
CUST_0156,A3102,iPhone 15,Apple,2025-02-21,2025-09-10,7,1250000,5G,iOS 17,256,95.5,6.1,8,A17 Pro,48,Yes,Face ID,885416,73.09,14:00,85,4,2.69,Business,0,9,41,Online Shop,Selective Contract,No,Yes,Internet+TV,4
CUST_0157,A2894,iPhone 14,Apple,2025-02-06,2025-03-31,13,1000000,5G,iOS 17,1024,93.1,6.7,8,A17 Pro,50,No,Face ID,638888,52.89,10:00,47,3,16.1,SNS,3,10,40,Agency,Selective Contract,No,Yes,Single,1
CUST_0158,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-28,2026-01-26,3,900000,5G,Android 14,256,98.2,6.7,16,A17 Pro,200,No,Both,825000,72.48,23:00,78,2,17.55,Business,0,9,21,Online Shop,Selective Contract,Yes,Yes,Internet+TV,0
CUST_0159,A3106,iPhone 15 Pro,Apple,2024-12-01,2025-04-26,12,1550000,5G,iOS 17,512,90.7,6.7,6,A17 Pro,48,No,Face ID,775000,70.61,03:00,88,5,14.79,SNS,3,4,34,Agency,Selective Contract,Yes,No,Family,3
CUST_0160,23127PN0CG,Xiaomi 14,Xiaomi,2025-09-30,2026-02-05,2,900000,5G,Android 14,256,99.5,6.8,16,A17 Pro,108,Yes,Both,850000,83.85,06:00,47,3,3.55,Finance,0,3,48,Online Shop,Device Subsidy,No,Yes,Family,2
CUST_0161,23127PN0CG,Xiaomi 14,Xiaomi,2024-12-01,2025-09-26,7,900000,5G,Android 14,512,92.8,6.1,8,A17 Pro,50,No,Both,725000,72.42,01:00,90,4,16.86,Video,3,10,35,Direct Store,Device Subsidy,No,Yes,Single,4
CUST_0162,SM-A546,Galaxy A54,Samsung,2024-12-04,2025-07-04,9,590000,5G,Android 14,1024,92.2,6.8,12,Snapdragon Gen 3,108,No,Face ID,368750,88.92,06:00,89,4,9.5,Shopping,0,2,39,Direct Store,Selective Contract,Yes,Yes,Single,2
CUST_0163,G82U8,Pixel 8,Google,2023-08-28,2024-01-06,27,850000,5G,Android 14,512,80.9,6.8,12,A17 Pro,200,Yes,Face ID,212500,53.86,20:00,34,2,10.28,Game,1,9,35,Online Shop,Device Subsidy,Yes,Yes,Internet+TV,3
CUST_0164,SM-S921,Galaxy S24,Samsung,2022-10-21,2023-10-15,30,1150000,5G,Android 14,1024,82.9,6.1,8,Snapdragon Gen 3,200,No,Fingerprint,0,75.95,02:00,19,0,3.56,Video,0,10,44,Online Shop,Selective Contract,No,No,Family,3
CUST_0165,G82U8,Pixel 8,Google,2025-09-22,2026-04-09,0,850000,5G,Android 14,128,100.2,6.8,8,A17 Pro,48,No,Both,850000,76.82,03:00,47,5,6.03,Game,2,8,30,Direct Store,Device Subsidy,No,Yes,Internet+TV,1
CUST_0166,A2894,iPhone 14,Apple,2023-08-18,2024-05-23,23,1000000,5G,iOS 17,512,89.0,6.8,8,A17 Pro,48,Yes,Fingerprint,41666,33.32,01:00,10,4,11.93,Shopping,0,5,24,Agency,Selective Contract,Yes,No,Internet+TV,4
CUST_0167,A3102,iPhone 15,Apple,2024-10-15,2025-02-05,14,1250000,5G,iOS 17,512,89.8,6.8,6,A17 Pro,200,Yes,Face ID,520833,68.74,21:00,18,2,1.96,Finance,3,6,29,Online Shop,Device Subsidy,Yes,No,Internet+TV,0
CUST_0168,A3106,iPhone 15 Pro,Apple,2023-02-04,2023-09-22,31,1550000,5G,iOS 17,512,82.1,6.1,8,A17 Pro,108,No,Fingerprint,215277,70.88,00:00,50,1,15.71,Finance,3,5,44,Direct Store,Device Subsidy,No,No,Family,3
CUST_0169,23127PN0CG,Xiaomi 14,Xiaomi,2023-02-02,2023-11-11,29,900000,5G,Android 14,128,80.7,6.1,16,A17 Pro,50,No,Both,0,84.97,20:00,19,5,1.51,Game,0,10,36,Direct Store,Device Subsidy,Yes,No,Internet+TV,4
CUST_0170,G82U8,Pixel 8,Google,2023-10-08,2024-04-25,24,850000,5G,Android 14,256,87.9,6.8,16,A17 Pro,48,No,Face ID,283333,17.72,16:00,11,5,4.78,Shopping,1,9,22,Direct Store,Device Subsidy,Yes,Yes,Internet+TV,3
CUST_0171,23127PN0CG,Xiaomi 14,Xiaomi,2024-08-04,2025-04-10,12,900000,5G,Android 14,256,90.2,6.8,8,A17 Pro,108,No,Face ID,600000,27.23,14:00,15,0,19.61,Video,0,9,38,Direct Store,Selective Contract,Yes,No,Internet+TV,3
CUST_0172,23127PN0CG,Xiaomi 14,Xiaomi,2022-12-03,2023-04-10,36,900000,5G,Android 14,1024,81.2,6.7,12,A17 Pro,200,No,Both,0,54.06,00:00,74,1,8.8,SNS,0,9,38,Direct Store,Device Subsidy,Yes,Yes,Single,2
CUST_0173,SM-A546,Galaxy A54,Samsung,2024-07-12,2025-02-09,14,590000,5G,Android 14,512,92.9,6.7,8,Snapdragon Gen 3,50,No,Fingerprint,360555,69.15,07:00,15,1,11.47,SNS,1,9,19,Agency,Device Subsidy,Yes,Yes,Family,1
CUST_0174,G82U8,Pixel 8,Google,2024-03-25,2024-05-07,23,850000,5G,Android 14,256,85.9,6.1,8,A17 Pro,200,Yes,Both,306944,87.39,05:00,89,5,10.22,SNS,2,8,37,Agency,Device Subsidy,Yes,No,Family,1
CUST_0175,SM-S921,Galaxy S24,Samsung,2024-09-07,2025-06-01,10,1150000,5G,Android 14,1024,96.0,6.8,16,Snapdragon Gen 3,48,Yes,Fingerprint,670833,21.86,15:00,26,4,10.79,Game,3,9,31,Direct Store,Device Subsidy,No,Yes,Family,3
CUST_0176,23127PN0CG,Xiaomi 14,Xiaomi,2023-06-08,2023-08-15,32,900000,5G,Android 14,512,80.7,6.1,12,A17 Pro,200,No,Fingerprint,0,91.46,00:00,10,4,10.45,Shopping,0,7,38,Online Shop,Selective Contract,No,No,Single,1
CUST_0177,G82U8,Pixel 8,Google,2024-05-09,2025-02-07,14,850000,5G,Android 14,1024,92.0,6.7,8,A17 Pro,200,No,Fingerprint,519444,99.22,11:00,81,4,9.68,Video,2,7,41,Online Shop,Device Subsidy,Yes,No,Internet+TV,1
CUST_0178,SM-S921,Galaxy S24,Samsung,2022-12-20,2023-07-13,33,1150000,5G,Android 14,512,82.0,6.8,8,Snapdragon Gen 3,48,Yes,Face ID,0,20.27,19:00,65,0,1.28,SNS,2,2,37,Online Shop,Selective Contract,No,No,Internet+TV,4
CUST_0179,SM-S921,Galaxy S24,Samsung,2023-01-18,2023-08-30,32,1150000,5G,Android 14,128,79.0,6.8,16,Snapdragon Gen 3,50,Yes,Both,127777,23.5,01:00,56,1,13.1,SNS,0,5,42,Direct Store,Selective Contract,No,No,Internet+TV,1
CUST_0180,SM-A546,Galaxy A54,Samsung,2025-06-08,2025-07-24,9,590000,5G,Android 14,512,96.0,6.7,8,Snapdragon Gen 3,50,No,Face ID,442500,38.01,18:00,10,2,3.5,Shopping,0,9,20,Agency,Selective Contract,No,Yes,Internet+TV,2
CUST_0181,23127PN0CG,Xiaomi 14,Xiaomi,2023-09-15,2024-06-29,22,900000,5G,Android 14,1024,88.4,6.7,16,A17 Pro,200,Yes,Face ID,349999,96.32,03:00,43,0,7.65,SNS,1,6,31,Direct Store,Device Subsidy,No,Yes,Family,0
CUST_0182,G82U8,Pixel 8,Google,2025-05-24,2026-03-03,1,850000,5G,Android 14,256,99.3,6.8,12,A17 Pro,50,Yes,Face ID,826388,25.76,23:00,35,1,14.71,Video,1,4,24,Online Shop,Selective Contract,Yes,Yes,Single,0
CUST_0183,G82U8,Pixel 8,Google,2022-10-14,2022-11-04,41,850000,5G,Android 14,1024,75.0,6.8,12,A17 Pro,200,Yes,Both,0,51.77,08:00,60,1,15.0,SNS,0,9,43,Direct Store,Selective Contract,Yes,No,Family,1
CUST_0184,G82U8,Pixel 8,Google,2022-11-30,2023-07-23,33,850000,5G,Android 14,512,81.3,6.7,16,A17 Pro,48,No,Face ID,0,69.04,19:00,43,1,10.97,SNS,2,8,48,Agency,Selective Contract,No,Yes,Family,3
CUST_0185,A3106,iPhone 15 Pro,Apple,2023-09-25,2024-03-29,25,1550000,5G,iOS 17,1024,83.7,6.8,6,A17 Pro,48,No,Fingerprint,0,59.28,17:00,65,3,3.92,Finance,1,8,43,Online Shop,Device Subsidy,No,No,Single,4
CUST_0186,23127PN0CG,Xiaomi 14,Xiaomi,2024-02-20,2024-06-27,22,900000,5G,Android 14,128,86.2,6.7,12,A17 Pro,48,No,Both,75000,10.7,10:00,43,2,7.21,Shopping,2,6,18,Direct Store,Device Subsidy,No,Yes,Internet+TV,4
CUST_0187,A3106,iPhone 15 Pro,Apple,2023-10-30,2024-04-13,24,1550000,5G,iOS 17,1024,87.2,6.7,8,A17 Pro,200,Yes,Fingerprint,516666,89.52,20:00,53,3,12.63,Shopping,3,2,20,Online Shop,Selective Contract,Yes,No,Family,2
CUST_0188,23127PN0CG,Xiaomi 14,Xiaomi,2024-04-19,2024-12-02,16,900000,5G,Android 14,512,91.9,6.1,8,A17 Pro,50,Yes,Both,500000,44.33,08:00,20,1,3.34,Game,0,2,47,Direct Store,Device Subsidy,Yes,No,Internet+TV,0
CUST_0189,SM-S928,Galaxy S24 Ultra,Samsung,2022-05-10,2022-07-28,45,1690000,5G,Android 14,128,75.0,6.1,16,Snapdragon Gen 3,108,No,Both,0,34.39,04:00,26,4,16.77,Game,0,6,45,Direct Store,Selective Contract,No,No,Internet+TV,3
CUST_0190,A2894,iPhone 14,Apple,2022-10-18,2023-01-16,39,1000000,5G,iOS 17,1024,77.4,6.8,8,A17 Pro,108,No,Both,0,54.73,07:00,21,3,6.16,Business,2,3,27,Online Shop,Device Subsidy,Yes,No,Family,3
CUST_0191,SM-A546,Galaxy A54,Samsung,2023-01-23,2023-09-24,31,590000,5G,Android 14,512,78.5,6.8,8,Snapdragon Gen 3,48,No,Fingerprint,81944,80.81,13:00,81,3,7.9,SNS,3,7,25,Direct Store,Device Subsidy,No,Yes,Internet+TV,4
CUST_0192,23127PN0CG,Xiaomi 14,Xiaomi,2022-11-02,2023-03-19,37,900000,5G,Android 14,1024,75.9,6.7,8,A17 Pro,200,No,Face ID,0,22.33,22:00,89,3,3.76,Game,1,1,35,Online Shop,Device Subsidy,Yes,No,Family,1
CUST_0193,G82U8,Pixel 8,Google,2024-07-07,2024-08-22,20,850000,5G,Android 14,256,85.1,6.7,12,A17 Pro,108,No,Both,141666,37.48,01:00,52,0,16.87,SNS,0,5,42,Direct Store,Device Subsidy,No,Yes,Single,2
CUST_0194,G82U8,Pixel 8,Google,2025-02-19,2026-02-19,2,850000,5G,Android 14,256,98.1,6.1,8,A17 Pro,200,Yes,Both,802777,28.48,21:00,36,3,7.78,Video,2,3,38,Agency,Device Subsidy,Yes,No,Family,2
CUST_0195,A3106,iPhone 15 Pro,Apple,2025-07-12,2026-04-17,0,1550000,5G,iOS 17,128,98.4,6.1,8,A17 Pro,48,No,Fingerprint,1550000,35.83,00:00,15,4,15.67,Business,1,6,42,Online Shop,Device Subsidy,Yes,No,Single,4
